repo https://github.com/CBIIT/icdc-model-tool
commit 53a3687
node	property	value_or_TYPE
demographic	breed	Bavarian Mountain Scent Hound
demographic	breed	Beagle
demographic	breed	Bearded Collie
demographic	breed	Beauceron
demographic	breed	Bedlington Terrier
demographic	breed	Belgian Laekenois
demographic	breed	Belgian Malinois
demographic	breed	Belgian Sheepdog
demographic	breed	Belgian Tervuren
demographic	breed	Bergamasco Sheepdog
demographic	breed	Berger Picard
demographic	breed	Bernese Mountain Dog
demographic	breed	Bichon Frise
demographic	breed	Biewer Terrier
demographic	breed	Black Russian Terrier
demographic	breed	Black and Tan Coonhound
demographic	breed	Bloodhound
demographic	breed	Bluetick Coonhound
demographic	breed	Boerboel
demographic	breed	Bohemian Shepherd
demographic	breed	Bolognese
demographic	breed	Border Collie
demographic	breed	Border Terrier
demographic	breed	Borzoi
demographic	breed	Boston Terrier
demographic	breed	Bouvier des Flandres
demographic	breed	Boxer
demographic	breed	Boykin Spaniel
demographic	breed	Bracco Italiano
demographic	breed	Braque Francais Pyrenean
demographic	breed	Braque du Bourbonnais
demographic	breed	Briard
demographic	breed	Brittany
demographic	breed	Broholmer
demographic	breed	Brussels Griffon
demographic	breed	Bull Terrier
demographic	breed	Bulldog
demographic	breed	Bullmastiff
demographic	breed	Cairn Terrier
demographic	breed	Canaan Dog
demographic	breed	Cane Corso
demographic	breed	Cardigan Welsh Corgi
demographic	breed	Carolina Dog
demographic	breed	Catahoula Hound
demographic	breed	Catahoula Leopard Dog
demographic	breed	Caucasian Shepherd Dog
demographic	breed	Cavalier King Charles Spaniel
demographic	breed	Central Asian Shepherd Dog
demographic	breed	Cesky Terrier
demographic	breed	Chesapeake Bay Retriever
demographic	breed	Chihuahua
demographic	breed	Chinese Crested
demographic	breed	Chinese Shar-Pei
demographic	breed	Chinook
demographic	breed	Chow Chow
demographic	breed	Cirneco dell'Etna
demographic	breed	Clumber Spaniel
demographic	breed	Cocker Spaniel
demographic	breed	Collie
demographic	breed	Coton de Tulear
demographic	breed	Croatian Sheepdog
demographic	breed	Curly-Coated Retriever
demographic	breed	Czechoslovakian Vlcak
demographic	breed	Dachshund
demographic	breed	Dalmatian
demographic	breed	Dandie Dinmont Terrier
demographic	breed	Danish-Swedish Farmdog
demographic	breed	Deutscher Wachtelhund
demographic	breed	Doberman Pinscher
demographic	breed	Dogo Argentino
demographic	breed	Dogue de Bordeaux
demographic	breed	Drentsche Patrijshond
demographic	breed	Drever
demographic	breed	Dutch Shepherd
demographic	breed	English Cocker Spaniel
demographic	breed	English Foxhound
demographic	breed	English Setter
demographic	breed	English Springer Spaniel
demographic	breed	English Toy Spaniel
demographic	breed	Entlebucher Mountain Dog
demographic	breed	Estrela Mountain Dog
demographic	breed	Eurasier
demographic	breed	Field Spaniel
demographic	breed	Finnish Lapphund
demographic	breed	Finnish Spitz
demographic	breed	Flat-Coated Retriever
demographic	breed	French Bulldog
demographic	breed	French Spaniel
demographic	breed	German Longhaired Pointer
demographic	breed	German Pinscher
demographic	breed	German Shepherd Dog
demographic	breed	German Shorthaired Pointer
demographic	breed	German Spitz
demographic	breed	German Wirehaired Pointer
demographic	breed	Giant Schnauzer
demographic	breed	Glen of Imaal Terrier
demographic	breed	Golden Retriever
demographic	breed	Gordon Setter
demographic	breed	Grand Basset Griffon Vendeen
demographic	breed	Great Dane
demographic	breed	Great Pyrenees
demographic	breed	Greater Swiss Mountain Dog
demographic	breed	Greyhound
demographic	breed	Hamiltonstovare
demographic	breed	Hanoverian Scenthound
demographic	breed	Harrier
demographic	breed	Havanese
demographic	breed	Hokkaido
demographic	breed	Hovawart
demographic	breed	Ibizan Hound
demographic	breed	Icelandic Sheepdog
demographic	breed	Irish Red and White Setter
demographic	breed	Irish Setter
demographic	breed	Irish Terrier
demographic	breed	Irish Water Spaniel
demographic	breed	Irish Wolfhound
demographic	breed	Italian Greyhound
demographic	breed	Jagdterrier
demographic	breed	Japanese Akitainu
demographic	breed	Japanese Chin
demographic	breed	Japanese Spitz
demographic	breed	Japanese Terrier
demographic	breed	Jindo
demographic	breed	Kai Ken
demographic	breed	Karelian Bear Dog
demographic	breed	Keeshond
demographic	breed	Kerry Blue Terrier
demographic	breed	Kishu Ken
demographic	breed	Komondor
demographic	breed	Kromfohrlander
demographic	breed	Kuvasz
demographic	breed	Labrador Retriever
demographic	breed	Lagotto Romagnolo
demographic	breed	Lakeland Terrier
demographic	breed	Lancashire Heeler
demographic	breed	Lapponian Herder
demographic	breed	Leonberger
demographic	breed	Lhasa Apso
demographic	breed	Lowchen
demographic	breed	Maltese
demographic	breed	Manchester Terrier
demographic	breed	Mastiff
demographic	breed	Miniature American Shepherd
demographic	breed	Miniature Bull Terrier
demographic	breed	Miniature Pinscher
demographic	breed	Miniature Schnauzer
demographic	breed	Mixed Breed
demographic	breed	Mountain Cur
demographic	breed	Mudi
demographic	breed	Neapolitan Mastiff
demographic	breed	Nederlandse Kooikerhondje
demographic	breed	Newfoundland
demographic	breed	Norfolk Terrier
demographic	breed	Norrbottenspets
demographic	breed	Norwegian Buhund
demographic	breed	Norwegian Elkhound
demographic	breed	Norwegian Lundehund
demographic	breed	Norwich Terrier
demographic	breed	Nova Scotia Duck Tolling Retriever
demographic	breed	Old English Sheepdog
demographic	breed	Other
demographic	breed	Otterhound
demographic	breed	Papillon
demographic	breed	Parson Russell Terrier
demographic	breed	Pekingese
demographic	breed	Pembroke Welsh Corgi
demographic	breed	Perro de Presa Canario
demographic	breed	Peruvian Inca Orchid
demographic	breed	Petit Basset Griffon Vendeen
demographic	breed	Pharaoh Hound
demographic	breed	Plott Hound
demographic	breed	Pointer
demographic	breed	Polish Lowland Sheepdog
demographic	breed	Pomeranian
demographic	breed	Poodle
demographic	breed	Porcelaine
demographic	breed	Portuguese Podengo
demographic	breed	Portuguese Podengo Pequeno
demographic	breed	Portuguese Pointer
demographic	breed	Portuguese Sheepdog
demographic	breed	Portuguese Water Dog
demographic	breed	Pudelpointer
demographic	breed	Pug
demographic	breed	Puli
demographic	breed	Pumi
demographic	breed	Pyrenean Mastiff
demographic	breed	Pyrenean Shepherd
demographic	breed	Rafeiro do Alentejo
demographic	breed	Rat Terrier
demographic	breed	Redbone Coonhound
demographic	breed	Rhodesian Ridgeback
demographic	breed	Romanian Mioritic Shepherd Dog
demographic	breed	Rottweiler
demographic	breed	Russell Terrier
demographic	breed	Russian Toy
demographic	breed	Russian Tsvetnaya Bolonka
demographic	breed	Saint Bernard
demographic	breed	Saluki
demographic	breed	Samoyed
demographic	breed	Schapendoes
demographic	breed	Schipperke
demographic	breed	Scottish Deerhound
demographic	breed	Scottish Terrier
demographic	breed	Sealyham Terrier
demographic	breed	Segugio Italiano
demographic	breed	Shetland Sheepdog
demographic	breed	Shiba Inu
demographic	breed	Shih Tzu
demographic	breed	Shikoku
demographic	breed	Siberian Husky
demographic	breed	Silky Terrier
demographic	breed	Skye Terrier
demographic	breed	Sloughi
demographic	breed	Slovakian Wirehaired Pointer
demographic	breed	Slovensky Cuvac
demographic	breed	Slovensky Kopov
demographic	breed	Small Munsterlander Pointer
demographic	breed	Smooth Fox Terrier
demographic	breed	Soft Coated Wheaten Terrier
demographic	breed	Spanish Mastiff
demographic	breed	Spanish Water Dog
demographic	breed	Spinone Italiano
demographic	breed	Stabyhoun
demographic	breed	Staffordshire Bull Terrier
demographic	breed	Standard Schnauzer
demographic	breed	Sussex Spaniel
demographic	breed	Swedish Lapphund
demographic	breed	Swedish Vallhund
demographic	breed	Taiwan Dog
demographic	breed	Teddy Roosevelt Terrier
demographic	breed	Thai Ridgeback
demographic	breed	Tibetan Mastiff
demographic	breed	Tibetan Spaniel
demographic	breed	Tibetan Terrier
demographic	breed	Tornjak
demographic	breed	Tosa
demographic	breed	Toy Fox Terrier
demographic	breed	Transylvanian Hound
demographic	breed	Treeing Tennessee Brindle Coonhound
demographic	breed	Treeing Walker Coonhound
demographic	breed	Unknown
demographic	breed	Vizsla
demographic	breed	Weimaraner
demographic	breed	Welsh Springer Spaniel
demographic	breed	Welsh Terrier
demographic	breed	West Highland White Terrier
demographic	breed	Wetterhoun
demographic	breed	Whippet
demographic	breed	Wire Fox Terrier
demographic	breed	Wirehaired Pointing Griffon
demographic	breed	Wirehaired Vizsla
demographic	breed	Working Kelpie
demographic	breed	Xoloitzcuintli
demographic	breed	Yakutian Laika
demographic	breed	Yorkshire Terrier
demographic	date_of_birth	DATETIME
demographic	demographic_id	STRING
demographic	neutered_indicator	No
demographic	neutered_indicator	Unknown
demographic	neutered_indicator	Yes
demographic	patient_age_at_enrollment	NUMBER (years)
demographic	sex	Female
demographic	sex	Male
demographic	sex	Unknown
demographic	weight	NUMBER (kg)
diagnosis	best_response	Complete Response
diagnosis	best_response	Not Applicable
diagnosis	best_response	Not Determined
diagnosis	best_response	Partial Response
diagnosis	best_response	Progressive Disease
diagnosis	best_response	Stable Disease
diagnosis	best_response	Unknown
diagnosis	concurrent_disease	No
diagnosis	concurrent_disease	Unknown
diagnosis	concurrent_disease	Yes
diagnosis	concurrent_disease_type	STRING
diagnosis	date_of_diagnosis	DATETIME
diagnosis	date_of_histology_confirmation	DATETIME
diagnosis	diagnosis_id	STRING
diagnosis	disease_term	B Cell Lymphoma
diagnosis	disease_term	Bladder Cancer
diagnosis	disease_term	Fibrolipoma
diagnosis	disease_term	Glioma
diagnosis	disease_term	Healthy Control
diagnosis	disease_term	Hemangiosarcoma
diagnosis	disease_term	Histiocytic Sarcoma
diagnosis	disease_term	Lipoma
diagnosis	disease_term	Lymphoma
diagnosis	disease_term	Mammary Cancer
diagnosis	disease_term	Mast Cell Tumor
diagnosis	disease_term	Melanoma
diagnosis	disease_term	Osteosarcoma
diagnosis	disease_term	Pulmonary Neoplasms
diagnosis	disease_term	Soft Tissue Sarcoma
diagnosis	disease_term	Splenic Hematoma
diagnosis	disease_term	Splenic Hyperplasia
diagnosis	disease_term	T Cell Leukemia
diagnosis	disease_term	T Cell Lymphoma
diagnosis	disease_term	Thyroid Cancer
diagnosis	disease_term	Unknown
diagnosis	follow_up_data	No
diagnosis	follow_up_data	Not Applicable
diagnosis	follow_up_data	Yes
diagnosis	histological_grade	STRING
diagnosis	histology_cytopathology	STRING
diagnosis	pathology_report	No
diagnosis	pathology_report	Not Applicable
diagnosis	pathology_report	Yes
diagnosis	primary_disease_site	Bladder
diagnosis	primary_disease_site	Bladder, Prostate
diagnosis	primary_disease_site	Bladder, Urethra
diagnosis	primary_disease_site	Bladder, Urethra, Prostate
diagnosis	primary_disease_site	Bladder, Urethra, Vagina
diagnosis	primary_disease_site	Bone
diagnosis	primary_disease_site	Bone (Appendicular)
diagnosis	primary_disease_site	Bone (Axial)
diagnosis	primary_disease_site	Bone Marrow
diagnosis	primary_disease_site	Brain
diagnosis	primary_disease_site	Carpus
diagnosis	primary_disease_site	Chest Wall
diagnosis	primary_disease_site	Distal Urethra
diagnosis	primary_disease_site	Kidney
diagnosis	primary_disease_site	Lung
diagnosis	primary_disease_site	Lymph Node
diagnosis	primary_disease_site	Mammary Gland
diagnosis	primary_disease_site	Mouth
diagnosis	primary_disease_site	Not Applicable
diagnosis	primary_disease_site	Pleural Cavity
diagnosis	primary_disease_site	Shoulder
diagnosis	primary_disease_site	Skin
diagnosis	primary_disease_site	Spleen
diagnosis	primary_disease_site	Subcutis
diagnosis	primary_disease_site	Thyroid Gland
diagnosis	primary_disease_site	Unknown
diagnosis	primary_disease_site	Urethra, Prostate
diagnosis	primary_disease_site	Urinary Tract
diagnosis	stage_of_disease	I
diagnosis	stage_of_disease	II
diagnosis	stage_of_disease	III
diagnosis	stage_of_disease	IIIa
diagnosis	stage_of_disease	IIIb
diagnosis	stage_of_disease	IIa
diagnosis	stage_of_disease	IIb
diagnosis	stage_of_disease	IV
diagnosis	stage_of_disease	IVa
diagnosis	stage_of_disease	IVb
diagnosis	stage_of_disease	Ia
diagnosis	stage_of_disease	Ib
diagnosis	stage_of_disease	Not Applicable
diagnosis	stage_of_disease	Not Determined
diagnosis	stage_of_disease	T1N0M0
diagnosis	stage_of_disease	T1NXM0
diagnosis	stage_of_disease	T2N0M0
diagnosis	stage_of_disease	T2N0M1
diagnosis	stage_of_disease	T2N1M0
diagnosis	stage_of_disease	T2N1M1
diagnosis	stage_of_disease	T3N0M0
diagnosis	stage_of_disease	T3N0M1
diagnosis	stage_of_disease	T3N1M0
diagnosis	stage_of_disease	T3N1M1
diagnosis	stage_of_disease	T3NXM1
diagnosis	stage_of_disease	TXN0M0
diagnosis	stage_of_disease	TisN0M0
diagnosis	stage_of_disease	Unknown
diagnosis	stage_of_disease	V
diagnosis	stage_of_disease	Va
diagnosis	stage_of_disease	Vb
diagnosis	treatment_data	No
diagnosis	treatment_data	Not Applicable
diagnosis	treatment_data	Yes
disease_extent	date_of_evaluation	DATETIME
disease_extent	evaluation_code	STRING
disease_extent	evaluation_number	INTEGER
disease_extent	lesion_description	STRING
disease_extent	lesion_number	INTEGER
disease_extent	lesion_site	STRING
disease_extent	longest_measurement	NUMBER (TBD)
disease_extent	measurable_lesion	TBD
disease_extent	measured_how	STRING
disease_extent	previously_irradiated	TBD
disease_extent	previously_treated	TBD
disease_extent	target_lesion	TBD
enrollment	date_of_informed_consent	DATETIME
enrollment	date_of_registration	DATETIME
enrollment	enrollment_id	STRING
enrollment	initials	STRING
enrollment	patient_subgroup	STRING
enrollment	registering_institution	STRING
enrollment	site_short_name	STRING
enrollment	veterinary_medical_center	STRING
file	file_description	STRING
file	file_format	STRING
file	file_location	STRING
file	file_name	STRING
file	file_size	NUMBER
file	file_status	error
file	file_status	invalid
file	file_status	live
file	file_status	md5summed
file	file_status	md5summing
file	file_status	redacted
file	file_status	released
file	file_status	submitted
file	file_status	suppressed
file	file_status	uploaded
file	file_status	uploading
file	file_status	validated
file	file_status	validating
file	file_type	Affymetrix GeneChip Analysis File
file	file_type	Array CGH Analysis File
file	file_type	DNA Methylation Analysis File
file	file_type	Data Analysis Whitepaper
file	file_type	Image File
file	file_type	Index File
file	file_type	Mutation Annotation File
file	file_type	Pathology Report
file	file_type	RNA Sequence File
file	file_type	Study Protocol
file	file_type	Supplemental Data File
file	file_type	Variant Call File
file	file_type	Variant Report
file	file_type	Whole Exome Sequence File
file	file_type	Whole Genome Sequence File
file	md5sum	STRING
file	uuid	STRING
follow_up	contact_type	STRING
follow_up	date_of_last_contact	DATETIME
follow_up	document_number	REGEXP /^R[0-9]+$/
follow_up	explain_unknown_status	STRING
follow_up	patient_status	STRING
follow_up	physical_exam_changes	TBD
follow_up	physical_exam_performed	BOOLEAN
follow_up	treatment_since_last_contact	BOOLEAN
image	NA	NA
image_collection	collection_access	Cloud
image_collection	collection_access	Download
image_collection	image_collection_name	STRING
image_collection	image_collection_url	STRING
image_collection	repository_name	STRING
lab_exam	NA	NA
off_study	best_resp_vet_tx_tp_best_response	TBD
off_study	best_resp_vet_tx_tp_secondary_response	TBD
off_study	date_last_medication_administration	DATETIME
off_study	date_of_best_response	DATETIME
off_study	date_of_disease_progression	DATETIME
off_study	date_off_study	DATETIME
off_study	date_off_treatment	DATETIME
off_study	document_number	REGEXP /^R[0-9]+$/
off_study	reason_off_study	STRING
off_treatment	best_resp_vet_tx_tp_best_response	TBD
off_treatment	best_resp_vet_tx_tp_secondary_response	TBD
off_treatment	date_last_medication_administration	DATETIME
off_treatment	date_of_best_response	DATETIME
off_treatment	date_of_disease_progression	DATETIME
off_treatment	date_off_treatment	DATETIME
off_treatment	document_number	REGEXP /^R[0-9]+$/
off_treatment	reason_off_treatment	STRING
physical_exam	assessment_timepoint	INTEGER
physical_exam	body_system	Attitude
physical_exam	body_system	Cardiovascular
physical_exam	body_system	Endocrine
physical_exam	body_system	Eyes, Ears, Nose and Throat
physical_exam	body_system	Gastrointestinal
physical_exam	body_system	Genitourinary
physical_exam	body_system	Integumentary
physical_exam	body_system	Lymphatic
physical_exam	body_system	Musculoskeletal
physical_exam	body_system	Neurologic
physical_exam	body_system	Other
physical_exam	body_system	Respiratory
physical_exam	date_of_examination	DATETIME
physical_exam	day_in_cycle	INTEGER
physical_exam	pe_comment	STRING
physical_exam	pe_finding	Abnormal
physical_exam	pe_finding	Normal
physical_exam	pe_finding	Not examined
physical_exam	phase_pe	TBD
principal_investigator	pi_first_name	STRING
principal_investigator	pi_last_name	STRING
principal_investigator	pi_middle_initial	STRING
prior_surgery	anatomical_site_of_surgery	EXTERNAL
prior_surgery	date_of_surgery	DATETIME
prior_surgery	procedure	EXTERNAL
prior_surgery	residual_disease	TBD
prior_surgery	surgical_finding	STRING
prior_surgery	therapeutic_indicator	TBD
prior_therapy	agent_name	EXTERNAL
prior_therapy	agent_units_of_measure	STRING
prior_therapy	any_therapy	BOOLEAN
prior_therapy	best_response_to_prior_therapy	STRING
prior_therapy	date_of_first_dose	DATETIME
prior_therapy	date_of_last_dose	DATETIME
prior_therapy	date_of_last_dose_any_therapy	DATETIME
prior_therapy	date_of_last_dose_nsaid	DATETIME
prior_therapy	date_of_last_dose_steroid	DATETIME
prior_therapy	dose_schedule	TBD
prior_therapy	min_rsdl_dz_tx_ind_nsaids_treatment_pe	TBD
prior_therapy	nonresponse_therapy_type	STRING
prior_therapy	number_of_prior_regimens_any_therapy	INTEGER
prior_therapy	number_of_prior_regimens_nsaid	INTEGER
prior_therapy	number_of_prior_regimens_steroid	INTEGER
prior_therapy	prior_nsaid_exposure	BOOLEAN
prior_therapy	prior_steroid_exposure	BOOLEAN
prior_therapy	prior_therapy_type	STRING
prior_therapy	therapy_type	STRING
prior_therapy	total_dose	NUMBER (mg)
prior_therapy	total_number_of_doses_any_therapy	INTEGER
prior_therapy	total_number_of_doses_nsaid	INTEGER
prior_therapy	total_number_of_doses_steroid	INTEGER
prior_therapy	treatment_performed_at_site	BOOLEAN
prior_therapy	treatment_performed_in_minimal_residual	BOOLEAN
prior_therapy	tx_loc_geo_loc_ind_nsaid	TBD
program	program_acronym	STRING
program	program_external_url	STRING
program	program_full_description	STRING
program	program_name	STRING
program	program_short_description	STRING
program	program_sort_order	INTEGER
publication	authorship	STRING
publication	digital_object_id	STRING
publication	journal_citation	STRING
publication	publication_title	STRING
publication	pubmed_id	NUMBER
publication	year_of_publication	NUMBER
registration	registration_id	STRING
registration	registration_origin	STRING
sample	comment	STRING
sample	date_of_sample_collection	DATETIME
sample	general_sample_pathology	Benign
sample	general_sample_pathology	Diseased
sample	general_sample_pathology	Hyperplastic
sample	general_sample_pathology	Malignant
sample	general_sample_pathology	Normal
sample	general_sample_pathology	Not Applicable
sample	length_of_tumor	NUMBER (mm)
sample	molecular_subtype	STRING
sample	necropsy_sample	No
sample	necropsy_sample	Not Applicable
sample	necropsy_sample	Unknown
sample	necropsy_sample	Yes
sample	percentage_tumor	STRING
sample	physical_sample_type	Blood
sample	physical_sample_type	Cell Line
sample	physical_sample_type	Organoid
sample	physical_sample_type	Tissue
sample	physical_sample_type	Urine Sediment
sample	physical_sample_type	Whole Blood
sample	sample_chronology	After Treatment
sample	sample_chronology	Before Treatment
sample	sample_chronology	During Treatment
sample	sample_chronology	Not Applicable
sample	sample_chronology	Unknown
sample	sample_chronology	Upon Death
sample	sample_chronology	Upon Progression
sample	sample_chronology	Upon Relapse
sample	sample_id	STRING
sample	sample_preservation	EDTA
sample	sample_preservation	FFPE
sample	sample_preservation	Not Applicable
sample	sample_preservation	RNAlater
sample	sample_preservation	Snap Frozen
sample	sample_preservation	Unknown
sample	sample_site	Bladder
sample	sample_site	Bladder Apex
sample	sample_site	Bladder Apex-Mid
sample	sample_site	Bladder Mid
sample	sample_site	Bladder Mid-Trigone
sample	sample_site	Bladder Mucosa
sample	sample_site	Bladder Trigone
sample	sample_site	Bladder Trigone-Urethra
sample	sample_site	Blood
sample	sample_site	Bone
sample	sample_site	Bone Marrow
sample	sample_site	Brain
sample	sample_site	Carpus
sample	sample_site	Cerebellar
sample	sample_site	Cutis
sample	sample_site	Distal Urethra
sample	sample_site	Femur
sample	sample_site	Hemispheric
sample	sample_site	Humerus
sample	sample_site	Kidney
sample	sample_site	Liver
sample	sample_site	Liver, Spleen, Heart
sample	sample_site	Lung
sample	sample_site	Lung, Caudal Aspect of Left Caudal Lobe
sample	sample_site	Lung, Caudal Right Lobe
sample	sample_site	Lung, Cranial Left Lobe
sample	sample_site	Lymph Node
sample	sample_site	Lymph Node, Popliteal
sample	sample_site	Mammary Gland
sample	sample_site	Mandible, Mucosa
sample	sample_site	Midline
sample	sample_site	Mouth
sample	sample_site	Mouth, Lingual
sample	sample_site	Mouth, Mandible, Mucosa
sample	sample_site	Mouth, Maxilla, Mucosa
sample	sample_site	Muscle
sample	sample_site	Pleural Effusion
sample	sample_site	Radius
sample	sample_site	Skin
sample	sample_site	Spleen
sample	sample_site	Subcutaneous Tissue
sample	sample_site	Thyroid Gland
sample	sample_site	Tibia
sample	sample_site	Unknown
sample	sample_site	Urethra
sample	sample_site	Urethra Mid-distal
sample	sample_site	Urinary Tract
sample	specific_sample_pathology	Astrocytoma
sample	specific_sample_pathology	B Cell Lymphoma
sample	specific_sample_pathology	Carcinoma
sample	specific_sample_pathology	Carcinoma With Simple And Complex Components
sample	specific_sample_pathology	Chondroblastic Osteosarcoma
sample	specific_sample_pathology	Complex Carcinoma
sample	specific_sample_pathology	Fibroblastic Osteosarcoma
sample	specific_sample_pathology	Giant Cell Osteosarcoma
sample	specific_sample_pathology	Hemangiosarcoma
sample	specific_sample_pathology	Histiocytic Sarcoma
sample	specific_sample_pathology	Induced Endometrium
sample	specific_sample_pathology	Lymphoma
sample	specific_sample_pathology	Mast Cell Tumor
sample	specific_sample_pathology	Melanoma
sample	specific_sample_pathology	Not Applicable
sample	specific_sample_pathology	Oligodendroglioma
sample	specific_sample_pathology	Osteoblastic Osteosarcoma
sample	specific_sample_pathology	Osteoblastic and Chondroblastic Osteosarcoma
sample	specific_sample_pathology	Osteosarcoma
sample	specific_sample_pathology	Osteosarcoma; Combined Type
sample	specific_sample_pathology	Primitive T-Cell Leukemia
sample	specific_sample_pathology	Pulmonary Adenocarcinoma
sample	specific_sample_pathology	Pulmonary Carcinoma
sample	specific_sample_pathology	Simple Carcinoma
sample	specific_sample_pathology	Simple Carcinoma, Ductal
sample	specific_sample_pathology	Simple Carcinoma, Ductular
sample	specific_sample_pathology	Simple Carcinoma, Inflammatory
sample	specific_sample_pathology	Simple Carcinoma, Invasive, Ductal
sample	specific_sample_pathology	Simple Carcinoma,  Ductular, Vascular Invasive
sample	specific_sample_pathology	Soft Tissue Sarcoma
sample	specific_sample_pathology	T Cell Lymphoma
sample	specific_sample_pathology	Undefined
sample	specific_sample_pathology	Urothelial Carcinoma
sample	summarized_sample_type	Metastatic Tumor Tissue
sample	summarized_sample_type	Normal Cell Line
sample	summarized_sample_type	Normal Tissue
sample	summarized_sample_type	Organoid (ASC-derived)
sample	summarized_sample_type	PDO
sample	summarized_sample_type	Patient-Derived Organoid
sample	summarized_sample_type	Patient-Derived Organoid (Urine-derived)
sample	summarized_sample_type	Primary Malignant Tumor Tissue
sample	summarized_sample_type	Tumor Cell Line
sample	summarized_sample_type	Tumor Cell Line (metastasis-derived)
sample	summarized_sample_type	Tumoroid
sample	summarized_sample_type	Tumoroid (Urine-derived)
sample	summarized_sample_type	Urine Sediment
